Packet ID,TIME,Size,eth.src,eth.dst,IP.src,IP.dst,IP.proto,port.src,port.dst
317056,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,41568,443
318282,1645404120,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,162.125.19.131,149.171.0.34,6,443,4891
318835,1645404120,86,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,1636,443
318857,1645404120,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,1636
321164,1645404120,107,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,20969
321179,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,20969,443
321189,1645404120,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,20969
321200,1645404120,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,20969
321208,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,20969,443
321213,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,20969,443
321263,1645404120,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,20969,443
321718,1645404120,1514,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
321725,1645404120,1170,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
321740,1645404120,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
321776,1645404120,82,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,1636
321797,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,1636,443
321854,1645404120,2142,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
321859,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
322204,1645404120,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,20969
324344,1645404120,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,29885,80
324353,1645404120,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,80,29885
324362,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,29885,80
324386,1645404120,356,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,29885,80
324388,1645404120,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,80,29885
326072,1645404120,764,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,80,29885
326079,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,29885,80
326954,1645404120,138,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
326959,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
326961,1645404120,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
326963,1645404120,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
326968,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
326970,1645404120,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
327004,1645404120,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
327013,1645404120,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
327114,1645404120,290,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,15425,443
327119,1645404120,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,15425
329319,1645404121,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.113.195.132,149.171.0.34,6,443,7106
329557,1645404121,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,167.248.133.132,149.171.0.34,6,14632,2083
330638,1645404121,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.111.224.7,6,44356,443
330670,1645404121,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.111.224.7,149.171.0.34,6,443,44356
330681,1645404121,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.111.224.7,6,44356,443
331139,1645404121,123,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,15425
331163,1645404121,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,15425
331164,1645404121,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,15425
331172,1645404121,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,15425,443
331216,1645404121,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,15425,443
331227,1645404121,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,15425
331292,1645404121,382,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
331295,1645404121,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
331503,1645404121,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,12664,443
331511,1645404121,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,12664
333661,1645404121,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,12664
333677,1645404121,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,12664,443
333995,1645404121,534,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,20969,443
335435,1645404121,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,20969
335555,1645404121,121,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
335557,1645404121,102,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
335572,1645404121,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
340867,1645404121,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,46287
340869,1645404121,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,46287,443
341812,1645404121,407,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,20969
341817,1645404121,107,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,20969
341824,1645404121,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,20969,443
344945,1645404121,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,3567,443
344961,1645404121,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,3567
344962,1645404121,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,3567
345613,1645404122,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,3567,443
348485,1645404122,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,8463,443
348494,1645404122,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,8463
350972,1645404122,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,8463
350981,1645404122,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,8463,443
352113,1645404122,82,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,35.201.97.85,6,35379,443
352189,1645404122,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,35.201.97.85,149.171.0.34,6,443,35379
360450,1645404122,857,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.187.206.243,6,36016,443
360963,1645404122,1734,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.187.206.243,149.171.0.34,6,443,36016
360964,1645404122,92,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.187.206.243,149.171.0.34,6,443,36016
360969,1645404122,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.187.206.243,6,36016,443
360970,1645404122,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.187.206.243,6,36016,443
362941,1645404123,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
362959,1645404123,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
362966,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
363167,1645404123,714,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
363206,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
363495,1645404123,106,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,33989
363503,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,33989,443
364977,1645404123,266,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
365001,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
365038,1645404123,85,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,40.74.219.49,6,39367,443
365042,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,40.74.219.49,6,39367,443
365084,1645404123,118,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
365091,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
365092,1645404123,634,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
365195,1645404123,224,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
365228,1645404123,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
365276,1645404123,294,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
365307,1645404123,85,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
365321,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
365376,1645404123,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,42568,443
365377,1645404123,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,42473,443
365379,1645404123,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,50984,443
365382,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,42568
365386,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,42473
365402,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,50984
365709,1645404123,86,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,40324,443
365727,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,40324
368106,1645404123,186,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
368107,1645404123,916,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
368108,1645404123,266,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
368110,1645404123,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
368134,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
368139,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
368258,1645404123,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,34.117.237.239,6,59378,443
368329,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,34.117.237.239,149.171.0.34,6,443,59378
368488,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,40.74.219.49,149.171.0.34,6,443,39367
368490,1645404123,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,40.74.219.49,149.171.0.34,6,443,39367
368495,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,40.74.219.49,6,39367,443
368499,1645404123,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,42473
368500,1645404123,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,50984
368506,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,42473,443
368509,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,50984,443
368530,1645404123,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,42568
368536,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,42568,443
368932,1645404123,82,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,40324
368934,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,40324,443
370735,1645404123,139,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
371042,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
371964,1645404123,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.106,6,14729,443
371969,1645404123,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.167.106,149.171.0.34,6,443,14729
371983,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.167.106,6,14729,443
372656,1645404123,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,44917
372664,1645404123,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,44917,443
375848,1645404124,105,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.111.224.0,149.171.0.34,6,443,18236
375855,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.111.224.0,6,18236,443
376188,1645404124,86,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,50544,443
376190,1645404124,86,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,23281,443
376193,1645404124,86,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,61151,443
376200,1645404124,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,21228,443
376203,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,50544
376214,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,23281
376218,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,61151
376220,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,21228
376838,1645404124,178,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,58594
376851,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,58594,443
376855,1645404124,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,58594
376857,1645404124,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,58594
376866,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,58594,443
376867,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,58594,443
376899,1645404124,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,58594,443
376927,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,58594
377057,1645404124,290,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,3567,443
377169,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,3567
377731,1645404124,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,38483
377739,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,38483,443
379335,1645404124,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,21228
379345,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,21228,443
379917,1645404124,82,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,50544
379946,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,50544,443
380798,1645404124,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,37931
380848,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,37931,443
381004,1645404124,82,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,23281
381033,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,23281,443
381035,1645404124,82,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,61151
381044,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,61151,443
381449,1645404124,178,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43261
381461,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,43261,443
382751,1645404124,123,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,3567
382761,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,3567,443
382778,1645404124,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,3567
382779,1645404124,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,3567
382784,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,3567,443
382785,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,3567,443
382807,1645404124,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.76.106,6,3567,443
382813,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.76.106,149.171.0.34,6,443,3567
382966,1645404124,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,51257
382974,1645404124,379,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,58594,443
382975,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,51257,443
382982,1645404124,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,58594
386596,1645404124,121,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,58594
386597,1645404124,103,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,58594
386610,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,58594,443
387640,1645404124,1131,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,210.215.73.212,6,16436,443
387704,1645404124,1131,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,210.215.73.212,149.171.0.34,6,443,16436
387707,1645404124,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,210.215.73.212,6,16436,443
388875,1645404125,139,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
388895,1645404125,107,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
388897,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
388915,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
389545,1645404125,89,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
389554,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
389605,1645404125,354,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
389642,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
389664,1645404125,369,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
389672,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
390730,1645404125,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,46682,443
390738,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,46682
391786,1645404125,1514,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,20.42.73.27,6,41711,443
391797,1645404125,1494,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,20.42.73.27,6,41711,443
391798,1645404125,930,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,20.42.73.27,6,41711,443
392278,1645404125,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,46682
392282,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,46682,443
392740,1645404125,155,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392748,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
392765,1645404125,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392768,1645404125,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392771,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
392772,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
392792,1645404125,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
392795,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392815,1645404125,581,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392816,1645404125,134,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392819,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
392845,1645404125,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392848,1645404125,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392855,1645404125,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
392878,1645404125,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,36117,443
392922,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,36117
392973,1645404125,304,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,40107,443
392976,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,40107
392991,1645404125,1514,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
392997,1645404125,1170,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
393004,1645404125,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
